index,day,state,rawpoll_clinton,rawpoll_trump,adjpoll_clinton,adjpoll_trump,c_minus_t_raw,c_minus_t_adj
979,2016-07-31,Kentucky,41.02,47.01,40.56845,49.22971,-5.989999999999995,-8.661259999999999
980,2016-07-31,Louisiana,38.11,48.16,37.7879,50.35556,-10.049999999999997,-12.567659999999997
981,2016-07-31,Maine,32.92,37.19,31.89776,39.14135,-4.269999999999996,-7.243590000000001
982,2016-07-31,Maryland,52.87,29.37,52.37947,31.52566,23.499999999999996,20.85381
983,2016-07-31,Michigan,42.0,31.8,45.26862,37.851119999999995,10.2,7.4175
984,2016-07-31,Mississippi,38.33,51.86,38.20242,54.16483,-13.530000000000001,-15.962410000000006
985,2016-07-31,Montana,39.93,46.87,37.73026,47.50797,-6.939999999999998,-9.777709999999999
986,2016-07-31,Nebraska,34.72,49.39,33.80489,51.23142,-14.670000000000002,-17.42653
987,2016-07-31,Nevada,40.590072465797604,39.32219902760593,41.76130381952905,42.77072755735003,1.2678734381916683,-1.0094237378209785
988,2016-07-31,New Hampshire,44.84515406108245,34.54012693748984,46.23630110008749,38.8599513473573,10.305027123592607,7.3763497527301825
989,2016-07-31,New Mexico,43.98,41.45,40.34967,40.60044,2.529999999999994,-0.2507699999999957
990,2016-07-31,North Carolina,42.0,46.0,42.32836,48.97392,-4.0,-6.645559999999996
991,2016-07-31,Ohio,44.0,42.0,46.21128,45.68787,2.0,0.5234100000000055
992,2016-07-31,Oklahoma,29.21,58.44,27.49439,59.36002,-29.229999999999997,-31.86563
993,2016-07-31,Oregon,43.38,39.05,42.56898,41.08276,4.330000000000005,1.486220000000003
994,2016-07-31,Pennsylvania,46.674540602371714,39.01431394417079,48.4406029308003,43.24732638002981,7.660226658200925,5.193276550770485
995,2016-07-31,South Carolina,41.09,50.04,40.61251,52.078,-8.949999999999996,-11.465490000000003
996,2016-07-31,U.S.,45.09213022304095,41.44708895824425,45.868959972962955,43.54620143349471,3.645041264796692,2.3227585394682366
997,2016-07-31,Utah,27.499569491729112,39.19126715388985,28.883144663291933,42.000946215630144,-11.691697662160733,-13.117801552338218
998,2016-07-31,West Virginia,38.93,48.45,38.34187,50.62646,-9.520000000000003,-12.284590000000001
999,2016-08-01,Alabama,36.3,54.53,35.644,56.35091,-18.230000000000004,-20.70691
1000,2016-08-01,Arizona,45.0,42.0,45.7349,46.61325,3.0,-0.8783499999999975
1001,2016-08-01,Arkansas,39.83,44.73,39.14159,46.70596,-4.899999999999999,-7.564369999999997
1002,2016-08-01,Colorado,42.39,38.74,40.97212,40.14257,3.6499999999999986,0.8295499999999976
1003,2016-08-01,Connecticut,49.73,36.71,49.11869,38.95678,13.019999999999996,10.161909999999999
1004,2016-08-01,Delaware,44.1,22.13,43.34782,24.07089,21.970000000000002,19.27693
1005,2016-08-01,Florida,43.08152377157677,41.288000796888,45.08952235316527,45.391057846310616,1.7935229746887635,-0.3015354931453495
1006,2016-08-01,Idaho,30.39,44.22,29.23388,45.85464,-13.829999999999998,-16.620760000000004
1007,2016-08-01,Illinois,51.0,32.0,49.96659,34.63363,19.0,15.33296
1008,2016-08-01,Indiana,44.0,44.0,40.99246,45.56649,0.0,-4.5740300000000005
1009,2016-08-01,Iowa,41.22,41.45,40.46792,43.51781,-0.23000000000000398,-3.0498899999999978
1010,2016-08-01,Kansas,37.04,47.54,35.45173,48.72849,-10.5,-13.276760000000003
1011,2016-08-01,Kentucky,41.02,47.01,40.56845,49.22971,-5.989999999999995,-8.661259999999999
1012,2016-08-01,Louisiana,38.11,48.16,37.7879,50.35556,-10.049999999999997,-12.567659999999997
1013,2016-08-01,Maine,32.92,37.19,31.89776,39.14135,-4.269999999999996,-7.243590000000001
1014,2016-08-01,Maryland,52.87,29.37,52.37947,31.52566,23.499999999999996,20.85381
1015,2016-08-01,Michigan,42.0,31.8,45.26862,37.851119999999995,10.2,7.4175
1016,2016-08-01,Mississippi,38.33,51.86,38.20242,54.16483,-13.530000000000001,-15.962410000000006
1017,2016-08-01,Montana,39.93,46.87,37.73026,47.50797,-6.939999999999998,-9.777709999999999
1018,2016-08-01,Nebraska,34.72,49.39,33.80489,51.23142,-14.670000000000002,-17.42653
1019,2016-08-01,Nevada,39.99,38.33,39.07573,40.13291,1.6600000000000037,-1.0571800000000025
1020,2016-08-01,New Hampshire,44.84515406108245,34.54012693748984,46.23630110008749,38.8599513473573,10.305027123592607,7.3763497527301825
1021,2016-08-01,New Mexico,43.98,41.45,40.34967,40.60044,2.529999999999994,-0.2507699999999957
1022,2016-08-01,North Carolina,42.0,46.0,42.32836,48.97392,-4.0,-6.645559999999996
1023,2016-08-01,Ohio,44.0,42.0,46.21128,45.68787,2.0,0.5234100000000055
1024,2016-08-01,Oklahoma,29.21,58.44,27.49439,59.36002,-29.229999999999997,-31.86563
1025,2016-08-01,Oregon,43.38,39.05,42.56898,41.08276,4.330000000000005,1.486220000000003
1026,2016-08-01,Pennsylvania,47.52868136372555,37.49139108564017,49.49744855752858,42.05539732435568,10.037290278085385,7.442051233172894
1027,2016-08-01,South Carolina,41.09,50.04,40.61251,52.078,-8.949999999999996,-11.465490000000003
1028,2016-08-01,U.S.,45.08604635743876,40.16756240262267,46.129275136445045,43.456918470854575,4.91848395481608,2.6723566655904687
1029,2016-08-01,Utah,27.499569491729112,39.19126715388985,28.883144663291933,42.000946215630144,-11.691697662160733,-13.117801552338218
1030,2016-08-01,West Virginia,38.93,48.45,38.34187,50.62646,-9.520000000000003,-12.284590000000001
1031,2016-08-02,Alabama,36.3,54.53,35.644,56.35091,-18.230000000000004,-20.70691
1032,2016-08-02,Arizona,42.0,44.0,44.53457,48.8722,-2.0,-4.337629999999997
1033,2016-08-02,Arkansas,39.83,44.73,39.14159,46.70596,-4.899999999999999,-7.564369999999997
1034,2016-08-02,Colorado,42.39,38.74,40.97212,40.14257,3.6499999999999986,0.8295499999999976
1035,2016-08-02,Connecticut,49.73,36.71,49.11869,38.95678,13.019999999999996,10.161909999999999
1036,2016-08-02,Delaware,44.1,22.13,43.34782,24.07089,21.970000000000002,19.27693
1037,2016-08-02,Florida,43.08152377157677,41.288000796888,45.08952235316527,45.391057846310616,1.7935229746887635,-0.3015354931453495
1038,2016-08-02,Idaho,30.39,44.22,29.23388,45.85464,-13.829999999999998,-16.620760000000004
1039,2016-08-02,Illinois,51.0,32.0,49.96659,34.63363,19.0,15.33296
1040,2016-08-02,Indiana,44.0,44.0,40.99246,45.56649,0.0,-4.5740300000000005
1041,2016-08-02,Iowa,41.22,41.45,40.46792,43.51781,-0.23000000000000398,-3.0498899999999978
1042,2016-08-02,Kansas,37.04,47.54,35.45173,48.72849,-10.5,-13.276760000000003
1043,2016-08-02,Kentucky,41.02,47.01,40.56845,49.22971,-5.989999999999995,-8.661259999999999
1044,2016-08-02,Louisiana,38.11,48.16,37.7879,50.35556,-10.049999999999997,-12.567659999999997
1045,2016-08-02,Maine,32.92,37.19,31.89776,39.14135,-4.269999999999996,-7.243590000000001
1046,2016-08-02,Maryland,52.87,29.37,52.37947,31.52566,23.499999999999996,20.85381
1047,2016-08-02,Michigan,43.0,32.0,46.11908,37.80692,11.0,8.312159999999999
1048,2016-08-02,Mississippi,38.33,51.86,38.20242,54.16483,-13.530000000000001,-15.962410000000006
1049,2016-08-02,Montana,39.93,46.87,37.73026,47.50797,-6.939999999999998,-9.777709999999999
1050,2016-08-02,Nebraska,34.72,49.39,33.80489,51.23142,-14.670000000000002,-17.42653
1051,2016-08-02,Nevada,41.87869909908795,40.0053576726129,43.09755472543794,43.68008770001797,1.8733414264750523,-0.5825329745800363
1052,2016-08-02,New Hampshire,40.68,39.45,39.63585,41.45245,1.2299999999999969,-1.816600000000001
1053,2016-08-02,New Mexico,43.98,41.45,40.34967,40.60044,2.529999999999994,-0.2507699999999957
1054,2016-08-02,North Carolina,42.0,46.0,42.32836,48.97392,-4.0,-6.645559999999996
1055,2016-08-02,Ohio,44.0,42.0,46.21128,45.68787,2.0,0.5234100000000055
1056,2016-08-02,Oklahoma,29.21,58.44,27.49439,59.36002,-29.229999999999997,-31.86563
1057,2016-08-02,Oregon,43.38,39.05,42.56898,41.08276,4.330000000000005,1.486220000000003
1058,2016-08-02,Pennsylvania,47.01355006143009,38.01355006143009,49.15686280067441,42.163774607417345,9.0,6.993088193257059
1059,2016-08-02,South Carolina,41.09,50.04,40.61251,52.078,-8.949999999999996,-11.465490000000003
1060,2016-08-02,U.S.,45.41366933436582,39.90265540339751,46.2339900858956,43.04889626153181,5.511013930968316,3.1850938243637885
1061,2016-08-02,Utah,27.499569491729112,39.19126715388985,28.883144663291933,42.000946215630144,-11.691697662160733,-13.117801552338218
1062,2016-08-02,Virginia,49.0,37.0,51.39819,41.63379,12.0,9.764400000000002
1063,2016-08-02,West Virginia,38.93,48.45,38.34187,50.62646,-9.520000000000003,-12.284590000000001
1064,2016-08-03,Alabama,36.3,54.53,35.644,56.35091,-18.230000000000004,-20.70691
1065,2016-08-03,Arizona,42.0,44.0,44.53457,48.8722,-2.0,-4.337629999999997
1066,2016-08-03,Arkansas,39.83,44.73,39.14159,46.70596,-4.899999999999999,-7.564369999999997
1067,2016-08-03,Colorado,42.39,38.74,40.97212,40.14257,3.6499999999999986,0.8295499999999976
1068,2016-08-03,Connecticut,49.73,36.71,49.11869,38.95678,13.019999999999996,10.161909999999999
1069,2016-08-03,Delaware,44.1,22.13,43.34782,24.07089,21.970000000000002,19.27693
1070,2016-08-03,Florida,43.08152377157677,41.288000796888,45.08952235316527,45.391057846310616,1.7935229746887635,-0.3015354931453495
1071,2016-08-03,Idaho,30.39,44.22,29.23388,45.85464,-13.829999999999998,-16.620760000000004
1072,2016-08-03,Illinois,51.0,32.0,49.96659,34.63363,19.0,15.33296
1073,2016-08-03,Indiana,44.0,44.0,40.99246,45.56649,0.0,-4.5740300000000005
1074,2016-08-03,Iowa,41.22,41.45,40.46792,43.51781,-0.23000000000000398,-3.0498899999999978
1075,2016-08-03,Kansas,38.1492041232746,45.53664153245301,37.7338722099998,48.08752281527447,-7.387437409178412,-10.353650605274659
1076,2016-08-03,Kentucky,41.02,47.01,40.56845,49.22971,-5.989999999999995,-8.661259999999999
1077,2016-08-03,Louisiana,38.11,48.16,37.7879,50.35556,-10.049999999999997,-12.567659999999997
1078,2016-08-03,Maine,32.92,37.19,31.89776,39.14135,-4.269999999999996,-7.243590000000001
1079,2016-08-03,Maryland,52.87,29.37,52.37947,31.52566,23.499999999999996,20.85381
1080,2016-08-03,Michigan,43.0,32.0,46.11908,37.80692,11.0,8.312159999999999
1081,2016-08-03,Mississippi,38.33,51.86,38.20242,54.16483,-13.530000000000001,-15.962410000000006
1082,2016-08-03,Montana,39.93,46.87,37.73026,47.50797,-6.939999999999998,-9.777709999999999
1083,2016-08-03,Nebraska,34.72,49.39,33.80489,51.23142,-14.670000000000002,-17.42653
1084,2016-08-03,Nevada,41.87869909908795,40.0053576726129,43.09755472543794,43.68008770001797,1.8733414264750523,-0.5825329745800363
1085,2016-08-03,New Hampshire,40.68,39.45,39.63585,41.45245,1.2299999999999969,-1.816600000000001
1086,2016-08-03,New Mexico,43.98,41.45,40.34967,40.60044,2.529999999999994,-0.2507699999999957
1087,2016-08-03,Ohio,44.0,42.0,46.21128,45.68787,2.0,0.5234100000000055
1088,2016-08-03,Oklahoma,29.21,58.44,27.49439,59.36002,-29.229999999999997,-31.86563
1089,2016-08-03,Oregon,43.38,39.05,42.56898,41.08276,4.330000000000005,1.486220000000003
1090,2016-08-03,Pennsylvania,47.01355006143009,38.01355006143009,49.15686280067441,42.163774607417345,9.0,6.993088193257059
1091,2016-08-03,South Carolina,41.09,50.04,40.61251,52.078,-8.949999999999996,-11.465490000000003
1092,2016-08-03,U.S.,44.31997437234387,38.377739537527646,45.75500267798218,42.245922710414085,5.942234834816221,3.5090799675680957
1093,2016-08-03,Utah,27.499569491729112,39.19126715388985,28.883144663291933,42.000946215630144,-11.691697662160733,-13.117801552338218
1094,2016-08-03,Virginia,49.0,37.0,51.39819,41.63379,12.0,9.764400000000002
1095,2016-08-03,West Virginia,38.93,48.45,38.34187,50.62646,-9.520000000000003,-12.284590000000001
1096,2016-08-04,Alabama,36.3,54.53,35.644,56.35091,-18.230000000000004,-20.70691
1097,2016-08-04,Arizona,42.0,44.0,44.53457,48.8722,-2.0,-4.337629999999997
1098,2016-08-04,Arkansas,39.83,44.73,39.14159,46.70596,-4.899999999999999,-7.564369999999997
1099,2016-08-04,Colorado,42.39,38.74,40.97212,40.14257,3.6499999999999986,0.8295499999999976
1100,2016-08-04,Connecticut,49.73,36.71,49.11869,38.95678,13.019999999999996,10.161909999999999
1101,2016-08-04,Delaware,44.1,22.13,43.34782,24.07089,21.970000000000002,19.27693
1102,2016-08-04,Florida,43.0,43.0,45.19351,46.6568,0.0,-1.4632899999999935
1103,2016-08-04,Idaho,30.39,44.22,29.23388,45.85464,-13.829999999999998,-16.620760000000004
1104,2016-08-04,Illinois,51.0,32.0,49.96659,34.63363,19.0,15.33296
1105,2016-08-04,Iowa,41.22,41.45,40.46792,43.51781,-0.23000000000000398,-3.0498899999999978
1106,2016-08-04,Kansas,38.1492041232746,45.53664153245301,37.7338722099998,48.08752281527447,-7.387437409178412,-10.353650605274659
1107,2016-08-04,Kentucky,41.02,47.01,40.56845,49.22971,-5.989999999999995,-8.661259999999999
1108,2016-08-04,Louisiana,38.11,48.16,37.7879,50.35556,-10.049999999999997,-12.567659999999997
1109,2016-08-04,Maine,32.92,37.19,31.89776,39.14135,-4.269999999999996,-7.243590000000001
1110,2016-08-04,Maryland,52.87,29.37,52.37947,31.52566,23.499999999999996,20.85381
1111,2016-08-04,Michigan,43.0,32.0,46.11908,37.80692,11.0,8.312159999999999
1112,2016-08-04,Mississippi,38.33,51.86,38.20242,54.16483,-13.530000000000001,-15.962410000000006
1113,2016-08-04,Montana,39.93,46.87,37.73026,47.50797,-6.939999999999998,-9.777709999999999
1114,2016-08-04,Nebraska,34.72,49.39,33.80489,51.23142,-14.670000000000002,-17.42653
1115,2016-08-04,Nevada,41.87869909908795,40.0053576726129,43.09755472543794,43.68008770001797,1.8733414264750523,-0.5825329745800363
1116,2016-08-04,New Hampshire,40.68,39.45,39.63585,41.45245,1.2299999999999969,-1.816600000000001
1117,2016-08-04,New Mexico,43.98,41.45,40.34967,40.60044,2.529999999999994,-0.2507699999999957
1118,2016-08-04,Ohio,44.0,42.0,46.21128,45.68787,2.0,0.5234100000000055
1119,2016-08-04,Oklahoma,29.21,58.44,27.49439,59.36002,-29.229999999999997,-31.86563
1120,2016-08-04,Oregon,43.38,39.05,42.56898,41.08276,4.330000000000005,1.486220000000003
1121,2016-08-04,Pennsylvania,47.01355006143009,38.01355006143009,49.15686280067441,42.163774607417345,9.0,6.993088193257059
1122,2016-08-04,South Carolina,41.09,50.04,40.61251,52.078,-8.949999999999996,-11.465490000000003
1123,2016-08-04,U.S.,45.2786926842739,38.3167787777379,46.70696763938435,42.414939562942216,6.9619139065359965,4.292028076442145
1124,2016-08-04,Utah,27.499569491729112,39.19126715388985,28.883144663291933,42.000946215630144,-11.691697662160733,-13.117801552338218
1125,2016-08-04,Virginia,49.0,37.0,51.39819,41.63379,12.0,9.764400000000002
1126,2016-08-04,West Virginia,38.93,48.45,38.34187,50.62646,-9.520000000000003,-12.284590000000001
1127,2016-08-04,Wisconsin,47.0,34.0,48.74781,39.07778,13.0,9.670030000000004
1128,2016-08-05,Alabama,42.06,48.14,41.55854,49.72389,-6.079999999999998,-8.165349999999997
1129,2016-08-05,Arizona,40.83772233983162,45.17390043677006,42.06750781575,48.89493415103289,-4.336178096938443,-6.827426335282897
1130,2016-08-05,Arkansas,39.49,47.65,38.96359,49.38359,-8.159999999999997,-10.419999999999995
1131,2016-08-05,Colorado,43.04,39.74,41.79034,40.89575,3.299999999999997,0.8945900000000009
1132,2016-08-05,Connecticut,49.91,37.43,49.46841,39.42889,12.479999999999997,10.039519999999996
1133,2016-08-05,Delaware,44.1,22.13,43.34782,24.07089,21.970000000000002,19.27693
1134,2016-08-05,Florida,43.0,43.0,45.19351,46.6568,0.0,-1.4632899999999935
1135,2016-08-05,Georgia,41.99,46.04,41.07937,47.62739,-4.049999999999997,-6.548020000000001
1136,2016-08-05,Idaho,29.2,49.24,28.21092,50.62866,-20.040000000000003,-22.417740000000002
1137,2016-08-05,Indiana,36.31,54.13,34.56884,55.01332,-17.82,-20.44448
1138,2016-08-05,Iowa,43.05,39.52,42.46612,41.34101,3.529999999999994,1.1251099999999994
1139,2016-08-05,Kansas,38.32300805499901,45.62888364948724,38.025272342244946,48.136259073481284,-7.305875594488239,-10.110986731236338
1140,2016-08-05,Kentucky,43.04,45.34,42.75073,47.31715,-2.3000000000000043,-4.566420000000001
1141,2016-08-05,Louisiana,39.41,50.38,39.24406,52.33738,-10.970000000000006,-13.093320000000006
1142,2016-08-05,Maine,38.78,39.83,37.93209,41.53017,-1.0499999999999972,-3.598079999999996
1143,2016-08-05,Maryland,53.02,30.47,52.69075,32.38381,22.550000000000004,20.306940000000004
1144,2016-08-05,Massachusetts,52.52,29.58,52.08775,32.19458,22.940000000000005,19.893169999999998
1145,2016-08-05,Michigan,43.97,42.89,42.9443,44.5765,1.0799999999999983,-1.6322000000000045
1146,2016-08-05,Minnesota,42.1,33.97,40.9473,35.5926,8.130000000000003,5.354700000000001
1147,2016-08-05,Mississippi,36.54,53.49,36.56517,55.55908,-16.950000000000003,-18.99391
1148,2016-08-05,Missouri,43.4446549108693,43.000925398989175,44.07837915641993,45.65056751103776,0.44372951188013565,-1.5721883546178175
1149,2016-08-05,Montana,39.93,46.87,37.73026,47.50797,-6.939999999999998,-9.777709999999999
1150,2016-08-05,Nebraska,45.02,41.5,44.27057,43.09642,3.520000000000003,1.1741499999999974
1151,2016-08-05,Nevada,42.2821529248959,40.25531752021911,43.68212200797812,43.95886109292031,2.0268354046767882,-0.27673908494219635
1152,2016-08-05,New Hampshire,33.7,47.86,32.83308,49.60918,-14.159999999999997,-16.7761
1153,2016-08-05,New Jersey,46.14,32.85,46.28984,35.74543,13.29,10.54441
1154,2016-08-05,New Mexico,43.98,41.45,40.34967,40.60044,2.529999999999994,-0.2507699999999957
1155,2016-08-05,North Carolina,44.78407500363684,42.78828272770202,45.08578037433579,45.84765076781394,1.9957922759348197,-0.7618703934781431
1156,2016-08-05,Ohio,44.0,42.0,46.21128,45.68787,2.0,0.5234100000000055
1157,2016-08-05,Oklahoma,31.99,54.42,30.43525,55.09847,-22.430000000000003,-24.66322
1158,2016-08-05,Oregon,44.92,36.58,44.27813,38.36528,8.340000000000003,5.912849999999999
1159,2016-08-05,Pennsylvania,48.0,39.0,50.11512,42.51974,9.0,7.595379999999999
1160,2016-08-05,South Carolina,45.82,45.72,45.49858,47.51988,0.10000000000000142,-2.0213000000000036
1161,2016-08-05,Tennessee,35.51,42.91,35.1409,45.1874,-7.399999999999999,-10.046499999999995
1162,2016-08-05,U.S.,45.20435812252296,38.12126143649687,46.83527458066357,42.3440793721575,7.0830966860260896,4.491195208506074
1163,2016-08-05,Utah,33.67,38.53,32.9637,40.19223,-4.859999999999999,-7.228529999999999
1164,2016-08-05,Virginia,47.37809159741155,37.857658369955146,48.500230301257794,41.38593097691648,9.520433227456405,7.114299324341315
1165,2016-08-05,Washington,45.35,33.48,44.74105,35.71491,11.870000000000005,9.026139999999998
1166,2016-08-05,West Virginia,39.49,46.86,39.06787,48.79123,-7.369999999999997,-9.72336
1167,2016-08-05,Wisconsin,42.74474485570528,35.16938309308863,43.45405450126969,38.94570931661749,7.575361762616645,4.508345184652206
1168,2016-08-06,Alabama,42.06,48.14,41.55854,49.72389,-6.079999999999998,-8.165349999999997
1169,2016-08-06,Arizona,39.0,47.03,38.16674,48.93088,-8.030000000000001,-10.764140000000005
1170,2016-08-06,Arkansas,39.49,47.65,38.96359,49.38359,-8.159999999999997,-10.419999999999995
1171,2016-08-06,Colorado,43.04,39.74,41.79034,40.89575,3.299999999999997,0.8945900000000009
1172,2016-08-06,Connecticut,49.91,37.43,49.46841,39.42889,12.479999999999997,10.039519999999996
1173,2016-08-06,Delaware,44.1,22.13,43.34782,24.07089,21.970000000000002,19.27693
1174,2016-08-06,Florida,43.0,43.0,45.19351,46.6568,0.0,-1.4632899999999935
1175,2016-08-06,Georgia,43.036170559424335,41.33483489691742,43.3586061061512,44.44066599390636,1.7013356625069074,-1.0820598877551668
1176,2016-08-06,Idaho,29.2,49.24,28.21092,50.62866,-20.040000000000003,-22.417740000000002
1177,2016-08-06,Indiana,36.31,54.13,34.56884,55.01332,-17.82,-20.44448
1178,2016-08-06,Iowa,43.05,39.52,42.46612,41.34101,3.529999999999994,1.1251099999999994
1179,2016-08-06,Kansas,38.32300805499901,45.62888364948724,38.025272342244946,48.136259073481284,-7.305875594488239,-10.110986731236338
1180,2016-08-06,Kentucky,43.04,45.34,42.75073,47.31715,-2.3000000000000043,-4.566420000000001
1181,2016-08-06,Louisiana,39.41,50.38,39.24406,52.33738,-10.970000000000006,-13.093320000000006
1182,2016-08-06,Maine,38.78,39.83,37.93209,41.53017,-1.0499999999999972,-3.598079999999996
1183,2016-08-06,Maryland,53.02,30.47,52.69075,32.38381,22.550000000000004,20.306940000000004
1184,2016-08-06,Massachusetts,52.52,29.58,52.08775,32.19458,22.940000000000005,19.893169999999998
1185,2016-08-06,Michigan,43.97,42.89,42.9443,44.5765,1.0799999999999983,-1.6322000000000045
1186,2016-08-06,Minnesota,42.1,33.97,40.9473,35.5926,8.130000000000003,5.354700000000001
1187,2016-08-06,Mississippi,36.54,53.49,36.56517,55.55908,-16.950000000000003,-18.99391
1188,2016-08-06,Missouri,43.4446549108693,43.000925398989175,44.07837915641993,45.65056751103776,0.44372951188013565,-1.5721883546178175
1189,2016-08-06,Montana,39.93,46.87,37.73026,47.50797,-6.939999999999998,-9.777709999999999
1190,2016-08-06,Nebraska,45.02,41.5,44.27057,43.09642,3.520000000000003,1.1741499999999974
1191,2016-08-06,Nevada,40.86,38.78,40.10984,40.33903,2.0799999999999983,-0.22919000000000267
1192,2016-08-06,New Hampshire,33.7,47.86,32.83308,49.60918,-14.159999999999997,-16.7761
1193,2016-08-06,New Jersey,46.14,32.85,46.28984,35.74543,13.29,10.54441
1194,2016-08-06,New Mexico,43.98,41.45,40.34967,40.60044,2.529999999999994,-0.2507699999999957
1195,2016-08-06,North Carolina,44.78407500363684,42.78828272770202,45.08578037433579,45.84765076781394,1.9957922759348197,-0.7618703934781431
1196,2016-08-06,Ohio,44.0,42.0,46.21128,45.68787,2.0,0.5234100000000055
1197,2016-08-06,Oklahoma,31.99,54.42,30.43525,55.09847,-22.430000000000003,-24.66322
1198,2016-08-06,Oregon,44.92,36.58,44.27813,38.36528,8.340000000000003,5.912849999999999
1199,2016-08-06,Pennsylvania,48.0,39.0,50.11512,42.51974,9.0,7.595379999999999
1200,2016-08-06,South Carolina,45.82,45.72,45.49858,47.51988,0.10000000000000142,-2.0213000000000036
1201,2016-08-06,Tennessee,35.51,42.91,35.1409,45.1874,-7.399999999999999,-10.046499999999995
1202,2016-08-06,U.S.,45.22532419006844,37.98653957898458,46.872289846039465,42.21176442810616,7.238784611083852,4.660525417933311
1203,2016-08-06,Utah,33.67,38.53,32.9637,40.19223,-4.859999999999999,-7.228529999999999
1204,2016-08-06,Virginia,45.18,39.02,44.57277,41.05002,6.159999999999997,3.522749999999995
1205,2016-08-06,Washington,45.35,33.48,44.74105,35.71491,11.870000000000005,9.026139999999998
1206,2016-08-06,West Virginia,39.49,46.86,39.06787,48.79123,-7.369999999999997,-9.72336
1207,2016-08-06,Wisconsin,42.74474485570528,35.16938309308863,43.45405450126969,38.94570931661749,7.575361762616645,4.508345184652206
1208,2016-08-07,Alabama,42.06,48.14,41.55854,49.72389,-6.079999999999998,-8.165349999999997
1209,2016-08-07,Arizona,39.0,47.03,38.16674,48.93088,-8.030000000000001,-10.764140000000005
1210,2016-08-07,Arkansas,39.49,47.65,38.96359,49.38359,-8.159999999999997,-10.419999999999995
1211,2016-08-07,Colorado,43.04,39.74,41.79034,40.89575,3.299999999999997,0.8945900000000009
1212,2016-08-07,Connecticut,49.91,37.43,49.46841,39.42889,12.479999999999997,10.039519999999996
1213,2016-08-07,Delaware,44.1,22.13,43.34782,24.07089,21.970000000000002,19.27693
1214,2016-08-07,Florida,43.0,43.0,45.19351,46.6568,0.0,-1.4632899999999935
1215,2016-08-07,Georgia,43.036170559424335,41.33483489691742,43.3586061061512,44.44066599390636,1.7013356625069074,-1.0820598877551668
1216,2016-08-07,Idaho,29.2,49.24,28.21092,50.62866,-20.040000000000003,-22.417740000000002
1217,2016-08-07,Indiana,36.31,54.13,34.56884,55.01332,-17.82,-20.44448
1218,2016-08-07,Iowa,43.05,39.52,42.46612,41.34101,3.529999999999994,1.1251099999999994
1219,2016-08-07,Kansas,38.32300805499901,45.62888364948724,38.025272342244946,48.136259073481284,-7.305875594488239,-10.110986731236338
1220,2016-08-07,Kentucky,43.04,45.34,42.75073,47.31715,-2.3000000000000043,-4.566420000000001
1221,2016-08-07,Louisiana,39.41,50.38,39.24406,52.33738,-10.970000000000006,-13.093320000000006
1222,2016-08-07,Maine,38.78,39.83,37.93209,41.53017,-1.0499999999999972,-3.598079999999996
1223,2016-08-07,Maryland,53.02,30.47,52.69075,32.38381,22.550000000000004,20.306940000000004
1224,2016-08-07,Massachusetts,52.52,29.58,52.08775,32.19458,22.940000000000005,19.893169999999998
1225,2016-08-07,Michigan,43.97,42.89,42.9443,44.5765,1.0799999999999983,-1.6322000000000045
1226,2016-08-07,Minnesota,42.1,33.97,40.9473,35.5926,8.130000000000003,5.354700000000001
1227,2016-08-07,Mississippi,36.54,53.49,36.56517,55.55908,-16.950000000000003,-18.99391
1228,2016-08-07,Missouri,46.15,41.13,45.12907,42.75386,5.019999999999996,2.3752099999999956
1229,2016-08-07,Montana,39.93,46.87,37.73026,47.50797,-6.939999999999998,-9.777709999999999
1230,2016-08-07,Nebraska,45.02,41.5,44.27057,43.09642,3.520000000000003,1.1741499999999974
1231,2016-08-07,Nevada,40.86,38.78,40.10984,40.33903,2.0799999999999983,-0.22919000000000267
1232,2016-08-07,New Hampshire,33.7,47.86,32.83308,49.60918,-14.159999999999997,-16.7761
1233,2016-08-07,New Jersey,46.14,32.85,46.28984,35.74543,13.29,10.54441
1234,2016-08-07,New Mexico,43.98,41.45,40.34967,40.60044,2.529999999999994,-0.2507699999999957
1235,2016-08-07,North Carolina,44.78407500363684,42.78828272770202,45.08578037433579,45.84765076781394,1.9957922759348197,-0.7618703934781431
1236,2016-08-07,Ohio,44.0,42.0,46.21128,45.68787,2.0,0.5234100000000055
1237,2016-08-07,Oklahoma,31.99,54.42,30.43525,55.09847,-22.430000000000003,-24.66322
1238,2016-08-07,Oregon,44.92,36.58,44.27813,38.36528,8.340000000000003,5.912849999999999
1239,2016-08-07,Pennsylvania,48.0,39.0,50.11512,42.51974,9.0,7.595379999999999
1240,2016-08-07,South Carolina,45.82,45.72,45.49858,47.51988,0.10000000000000142,-2.0213000000000036
1241,2016-08-07,Tennessee,35.51,42.91,35.1409,45.1874,-7.399999999999999,-10.046499999999995
1242,2016-08-07,U.S.,45.339927148296,37.961168425710774,46.98790069297589,42.01565762263057,7.378758722585223,4.972243070345318
1243,2016-08-07,Utah,33.67,38.53,32.9637,40.19223,-4.859999999999999,-7.228529999999999
1244,2016-08-07,Virginia,46.668248544173316,35.315211070887685,46.87372363126541,39.682678456347986,11.353037473285632,7.191045174917424
1245,2016-08-07,Washington,45.35,33.48,44.74105,35.71491,11.870000000000005,9.026139999999998
1246,2016-08-07,West Virginia,39.49,46.86,39.06787,48.79123,-7.369999999999997,-9.72336
